generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,80,0.0001790731239956834,0.00022806681851224588,0.00020213881825658335,1.1534618336084488e-05
1,80,0.0001823807374646752,0.00022806681851224588,0.0002024597260041971,1.0812401185116099e-05
2,80,0.0001823807374646752,0.00022806681851224588,0.00020074097533668542,1.0901134689569684e-05
3,80,0.0001823807374646752,0.00023422913535232255,0.00020226782161837398,1.0157093636577073e-05
4,80,0.0001843227349887805,0.00023422913535232255,0.00020244780425697316,9.602989312802174e-06
5,80,0.0001843227349887805,0.0002238577969404263,0.00020149528278100255,8.51232576004187e-06
6,80,0.00019061975055901338,0.0002238577969404263,0.00020393116938946472,8.675527828080964e-06
7,80,0.00018793636360325326,0.0002238577969404263,0.00020442767739206456,8.264870894540356e-06
8,80,0.0001896099798605206,0.0002238577969404263,0.00020451394728419734,8.212491442315797e-06
9,80,0.0001836656259367026,0.00023122890978569073,0.00020519692422545262,8.495808894193593e-06
10,80,0.00018746673923202361,0.0002238577969404263,0.00020485011851169226,7.0481547178284944e-06
11,80,0.00018746673923202361,0.0002238577969404263,0.00020487075546471328,7.420199687026667e-06
12,80,0.00019045948553460693,0.00022319875477288268,0.00020513409327524066,7.179442252223757e-06
13,80,0.00019045948553460693,0.00022319875477288268,0.00020546958889412236,7.639533430790536e-06
14,80,0.00018960246307920444,0.00022761042193662463,0.00020542059799120754,7.760037343754813e-06
15,80,0.00018315443795116444,0.00022115573993191872,0.0002041584428763799,7.3597500372759635e-06
16,80,0.00018960246307920444,0.00022693813745055968,0.00020443145038295937,7.163774083990055e-06
17,80,0.00018960246307920444,0.00022693813745055968,0.00020438460495400632,8.087039363237554e-06
18,80,0.00018434313749598626,0.00022693813745055968,0.00020555767932954762,9.108858686667486e-06
19,80,0.00018434313749598626,0.00022693813745055968,0.0002043454982925567,9.592097695602326e-06
20,80,0.00018109711844281883,0.00022115573993191872,0.00020493468770016714,9.53757988144208e-06
21,80,0.00017824476102971503,0.00022115573993191872,0.00020333666928881857,8.802110231724732e-06
22,80,0.00019006492937351778,0.00022115573993191872,0.0002039742915590712,8.988878600553948e-06
23,80,0.00018542109305092153,0.00022416587272199314,0.00020446781934551966,9.668635161438374e-06
24,80,0.00018542109305092153,0.00022227919390584885,0.00020598108361488416,1.0233873783575236e-05
25,80,0.00018542109305092153,0.00022227919390584885,0.0002080431098981895,1.0036854916922425e-05
26,80,0.00018542109305092153,0.00022227919390584885,0.00020826743688281063,1.0097588647327754e-05
27,80,0.00018542109305092153,0.00023136473812026602,0.0002097629837837857,1.021308307724882e-05
28,80,0.00018542109305092153,0.00023136473812026602,0.0002091681160428765,1.125890853782928e-05
29,80,0.00018542109305092153,0.00023136473812026602,0.0002107140671046762,1.0520086167959257e-05
30,80,0.00018720912604590673,0.00023136473812026602,0.00021060135189174606,9.85034550350366e-06
31,80,0.00018720912604590673,0.00023136473812026602,0.00021148877536226383,9.424145041752471e-06
32,80,0.0001948961274758898,0.00023136473812026602,0.00021259211518214594,8.891278235636508e-06
33,80,0.0001948961274758898,0.00022643687421502337,0.0002113445934940401,8.444387784888631e-06
34,80,0.00019458771004226758,0.00022643687421502337,0.00021087214202667,8.355919965795753e-06
35,80,0.00019458771004226758,0.00022643687421502337,0.0002104699950416274,8.656790797124576e-06
36,80,0.00019458771004226758,0.00022115573993191872,0.00021116934009353573,8.76118468401982e-06
37,80,0.00019458771004226758,0.00022115573993191872,0.00021280554387987223,7.997621766173446e-06
38,80,0.00019074162764858596,0.00022722761826975138,0.00021303291313884716,8.067132057012973e-06
39,80,0.0001886658321376065,0.00022722761826975138,0.0002119644997604083,8.642736888398912e-06
40,80,0.0001886658321376065,0.00022722761826975138,0.0002130067030674458,8.414475917481976e-06
41,80,0.00019458771004226758,0.00022722761826975138,0.00021248752336132723,8.531056723258425e-06
42,80,0.00019458771004226758,0.00022722761826975138,0.00021339952259442836,8.236393779048347e-06
43,80,0.00019007212878368609,0.0002254349838631918,0.0002113588040172424,9.422274165562515e-06
44,80,0.0001879537381139401,0.00022566942408801743,0.00021145744040877113,9.019590650756665e-06
45,80,0.0001879537381139401,0.00022566942408801743,0.000211462759035466,9.812000161498146e-06
46,80,0.0001824071600349141,0.00022566942408801743,0.00021059261651970771,1.0379515370390022e-05
47,80,0.00018887089659110466,0.00022566942408801743,0.00021174330232503176,9.232499144599577e-06
48,80,0.00018887089659110466,0.00022566942408801743,0.00021131412935940507,9.301817403811268e-06
49,80,0.00019084525761452792,0.00022566942408801743,0.000212652608797129,7.793395310634533e-06
50,80,0.0001892669080103265,0.00022566942408801743,0.00021253953240618447,7.896093002769755e-06
51,80,0.0001892669080103265,0.00022566942408801743,0.00021320875565601698,8.32063331809116e-06
52,80,0.0001892669080103265,0.00022566942408801743,0.00021400339238636292,8.899363194175625e-06
53,80,0.0001821815673162529,0.00022587969930905455,0.0002125166114920806,1.0926326218376171e-05
54,80,0.0001821815673162529,0.0002285025658839928,0.0002125998415594726,1.1257815728670396e-05
55,80,0.0001821815673162529,0.0002285025658839928,0.00021553239040496397,1.059819313116906e-05
56,80,0.00018461849678860626,0.00023846617323687114,0.0002158483900280066,1.1233455260742806e-05
57,80,0.0001892669080103265,0.00023846617323687114,0.00021594845808532042,1.0767048231217853e-05
58,80,0.0001950021435719585,0.00023846617323687114,0.00021775223167223588,9.005619776357983e-06
59,80,0.0001950021435719585,0.00023846617323687114,0.00021669076016306088,1.0236868789372517e-05
60,80,0.00019158347796118132,0.00023846617323687114,0.00021686287797243655,9.704279474646456e-06
61,80,0.00019158347796118132,0.00023846617323687114,0.00021610947487852886,1.0437510778340032e-05
62,80,0.00019158347796118132,0.00023846617323687114,0.00021522765475790118,9.066322566735196e-06
63,80,0.00019912516603249448,0.0002419194435302528,0.00021715385570851564,9.435415119808925e-06
64,80,0.00019111013241095268,0.00023846617323687114,0.00021677615779852995,9.889304285255048e-06
65,80,0.00020079405751651793,0.00023846617323687114,0.00021776922999112118,8.872103997844877e-06
66,80,0.00020079405751651793,0.00023846617323687114,0.00021561303608685233,7.75947024033288e-06
67,80,0.00019857721727998428,0.00023846617323687114,0.00021658876041350225,8.990367894269807e-06
