generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,80,0.00029515456570649825,0.00039025077708570847,0.0003256485132969758,1.8974777286367437e-05
1,80,0.0002987038957316525,0.00039025077708570847,0.00032436146717033855,1.8828380843658052e-05
2,80,0.0002987038957316525,0.00039025077708570847,0.000325801299129562,1.6958951639818043e-05
3,80,0.0002987038957316525,0.00039025077708570847,0.0003275979604135263,1.7112546967659704e-05
4,80,0.0002987038957316525,0.00039025077708570847,0.0003269696756436745,1.815488738478629e-05
5,80,0.0002987038957316525,0.00036107726383578835,0.0003219862868777626,1.6027304373047244e-05
6,80,0.0002987038957316525,0.00035093427599741515,0.0003231472801311003,1.6675078902470175e-05
7,80,0.0002987038957316525,0.00035093427599741515,0.0003261089999850492,1.5230965959303335e-05
8,80,0.0002987038957316525,0.00036281352842745156,0.00032591021415043946,1.670872319099676e-05
9,80,0.0002987038957316525,0.00036281352842745156,0.0003264379375333564,1.8070543634254097e-05
10,80,0.0002924441074073445,0.00039245953603100686,0.0003302696635095172,1.8599503129502558e-05
11,80,0.000280703863716002,0.00036981541909054277,0.0003314271075225767,1.7559515197531747e-05
12,80,0.0002985795418359346,0.00036981541909054277,0.0003340470417715016,1.567925527903987e-05
13,80,0.0002985795418359346,0.00036981541909054277,0.00033510890197999826,1.7035221279005626e-05
14,80,0.0003089265769864569,0.00037248105454793445,0.00033568851698942415,1.5433711537468427e-05
15,80,0.0003089265769864569,0.00037248105454793445,0.0003369479266322356,1.6180615401956836e-05
16,80,0.0003133211436691894,0.0003855849075381603,0.00033940928602449233,1.549601768533145e-05
17,80,0.0003133211436691894,0.0003760668038114626,0.000338081817308167,1.3733205930946226e-05
18,80,0.0003133211436691894,0.0003760668038114626,0.000340684986843598,1.4739437780620805e-05
19,80,0.0003133211436691894,0.0003760668038114626,0.000344475756805955,1.5212324110136393e-05
20,80,0.000315122316213607,0.00038279022514239506,0.00034813005196833517,1.6905410742451585e-05
21,80,0.000315122316213607,0.0003775188877280785,0.00034934632117250856,1.5816830673834123e-05
22,80,0.000315122316213607,0.0003875298833012145,0.00035106400282082484,1.788320101441545e-05
23,80,0.00032276173453429604,0.0003875298833012145,0.0003525421066658737,1.8207806238013316e-05
24,80,0.00030621663517767055,0.0003875298833012145,0.0003514961960180922,2.006398605090353e-05
25,80,0.000315474548051614,0.0003875298833012145,0.0003518752137457259,1.9868209692838326e-05
26,80,0.00031418620096641895,0.0003875298833012145,0.0003518646117761532,2.0286570748151115e-05
27,80,0.00031418620096641895,0.0003875298833012145,0.0003473903558745456,1.9937330559062764e-05
28,80,0.0003118541970441031,0.00038667235248844453,0.00034965973181446655,2.010344735139173e-05
29,80,0.0003118541970441031,0.0003788799321134441,0.00035016935126497165,2.0769694756553558e-05
30,80,0.0003174859158017965,0.0003788799321134441,0.0003490174551065969,1.9673422629053542e-05
31,80,0.0002998532098067029,0.0003788799321134441,0.0003500925741201399,2.005299147635564e-05
32,80,0.0002998532098067029,0.0003788799321134441,0.0003482530029361454,1.9159970761818333e-05
33,80,0.00031182467774715835,0.0003788799321134441,0.0003517452553081619,1.9896886165472834e-05
34,80,0.00031182467774715835,0.00037994581371570644,0.0003539236161368564,1.884306754168837e-05
35,80,0.00031182467774715835,0.00037994581371570644,0.0003526787308600149,2.0604840476941097e-05
36,80,0.00031182467774715835,0.00037994581371570644,0.00035482914413546797,1.9526916672702208e-05
37,80,0.00030344049379578186,0.00037994581371570644,0.00035396012306295014,2.02822724544882e-05
38,80,0.00029898557892061754,0.0003760668038114626,0.0003526857186574589,1.8849406753665392e-05
39,80,0.00029898557892061754,0.000379721259678594,0.0003572245251986544,1.7403228303493314e-05
40,80,0.00032125507920122457,0.00037695468107820326,0.0003572788976770052,1.5707793670680572e-05
41,80,0.00033279377842366777,0.0003760668038114626,0.00035869035973700624,1.360084446738463e-05
42,80,0.000327748592728452,0.00038552766012433604,0.0003593017453089438,1.5490362194146144e-05
43,80,0.00032028326999023366,0.00038552766012433604,0.0003608983089374631,1.5330463294224623e-05
44,80,0.0003298753678283298,0.00038552766012433604,0.0003610421592172412,1.5405600467080242e-05
45,80,0.0003298753678283298,0.0003944668562801079,0.00036296465335558856,1.53282221409857e-05
46,80,0.0003298753678283298,0.00038552766012433604,0.00035921040360998885,1.5785630446002233e-05
47,80,0.00032224263083115493,0.00038552766012433604,0.0003601093736064487,1.5111531721433952e-05
48,80,0.00032813699612994234,0.00038552766012433604,0.00035854602103126555,1.5406852068542738e-05
